,구,지점,발생건수,사상자수,X,Y
330,강북구,강북구 번동(강북구-노원구경계(1) 부근),4,4,127.0408926,37.63138299
331,강북구,강북구 미아동(방천시장입구 부근),4,4,127.0337857,37.61236786
332,도봉구,도봉구 방학동(LG대경주유소 부근),9,9,127.0426693,37.66559125
333,도봉구,도봉구 도봉동(온누리도봉약국 부근),6,8,127.0445472,37.67753886
334,도봉구,도봉구 쌍문동(한일병원 부근),3,3,127.0288229,37.64451875
335,도봉구,도봉구 도봉동(노원교 부근),3,3,127.0496201,37.67968886
336,도봉구,도봉구 창동(창동시장입구 부근),3,3,127.0330335,37.64613987
337,노원구,노원구 상계동(당고개역 부근),7,7,127.0794084,37.67010562
338,노원구,노원구 중계동(상계역입구 부근),6,6,127.0731146,37.66000788
339,노원구,노원구 월계동(석계역서 부근),5,5,127.0653395,37.61468149
340,노원구,노원구 상계동(LG하이프라자 부근),3,3,127.0553662,37.6771279
341,노원구,노원구 공릉동(태릉입구역 부근),2,2,127.0758844,37.61794381
342,은평구,은평구 대조동(신한은행연신내지점 부근),5,6,126.9214412,37.6190669
343,은평구,은평구 갈현동(갈현1동사무소 부근),5,7,126.9174234,37.62397233
344,은평구,은평구 대조동(역촌역 부근),4,4,126.9220407,37.6069322
345,은평구,은평구 증산동(비단길-수색로진입로 부근),4,5,126.9017208,37.57818831
346,은평구,은평구 대조동(불광역 부근),4,4,126.9292454,37.61053551
347,은평구,은평구 불광동(연천초교길-연서로진입로 부근),4,4,126.9261685,37.62139372
348,은평구,은평구 증산동(서대문구-은평구경계(3) 부근),3,4,126.9098216,37.58373193
349,서대문구,서대문구 연희동(마포구-서대문구경계(4) 부근),6,6,126.9166576,37.56792841
350,서대문구,서대문구 홍은동(홍연2교 부근),5,5,126.9294163,37.57685218
351,서대문구,서대문구 홍제동(무악재역A 부근),5,5,126.950913,37.58155496
352,서대문구,서대문구 북가좌동(숭실고입구 부근),4,4,126.9128941,37.58973982
353,서대문구,서대문구 홍제동(인왕APT 부근),4,4,126.9482039,37.58513275
354,서대문구,서대문구 홍제동(서부빌딩 부근),3,3,126.9455629,37.5885605
355,서대문구,서대문구 남가좌동(남가좌동사거리 부근),3,3,126.9224429,37.577509
356,마포구,마포구 노고산동(신촌로터리_연세로_진출 부근),6,7,126.936505,37.55559676
357,마포구,마포구 동교동(서교빌딩 부근),5,5,126.9218814,37.5567045
358,마포구,마포구 구수동(서강문화APT 부근),4,4,126.9319265,37.54659717
359,마포구,마포구 동교동(창천삼거리 부근),3,3,126.9313323,37.55689882
360,양천구,양천구 신월동(해태아파트 부근),5,5,126.8444232,37.52140888
361,양천구,양천구 신정동(월드오피스텔 부근),5,5,126.8503347,37.52217344
362,양천구,양천구 목동(외환은행강서지점 부근),4,4,126.8706905,37.54696563
363,양천구,양천구 신월동(삼오빌딩 부근),3,3,126.8339595,37.53656198
364,강서구,강서구 화곡동(화곡역_강서로_진출_2 부근),6,6,126.8402045,37.54182807
365,강서구,강서구 염창동(태진빌딩 부근),5,6,126.8762741,37.54684307
366,강서구,강서구 화곡동(화곡사거리 부근),5,5,126.8467009,37.53060105
367,강서구,강서구 화곡동(우장산역 부근),3,3,126.8363964,37.54895116
368,강서구,강서구 화곡동(우장공원입구 부근),3,3,126.8511184,37.55345227
369,강서구,강서구 화곡동(청구빌라트 부근),3,3,126.8468015,37.54489905
370,구로구,구로구 구로동(민영규치과의원 부근),5,5,126.8835319,37.49153634
371,구로구,구로구 구로동(남구로역_도림로_진입 부근),5,5,126.8876743,37.48616756
372,구로구,구로구 개봉동(조양빌딩 부근),5,5,126.8567234,37.49321677
373,구로구,구로구 신도림동(신도림역 부근),4,5,126.890964,37.50987228
374,구로구,구로구 구로동(뉴홍현 솔레디움 부근),4,5,126.8839483,37.4993238
375,구로구,구로구 구로동(구로구청앞_가마산길_진입_2 부근),4,4,126.8864456,37.49448729
376,구로구,구로구 구로동(구로재활용센타 부근),3,3,126.8904085,37.50571621
377,금천구,금천구 독산동(시흥4동사거리 부근),5,5,126.9046824,37.46111171
378,금천구,금천구 독산동(독산사거리 부근),5,5,126.8980452,37.47065637
379,금천구,금천구 가산동(주택 부근),5,5,126.9020401,37.47263801
380,금천구,금천구 독산동(말미사거리 부근),4,5,126.8965876,37.46677054
381,금천구,금천구 독산동(박재영과위원 부근),3,3,126.9020893,37.4677426
382,영등포구,영등포구 당산동2가(교보생명 부근),5,5,126.8934502,37.52028569
383,영등포구,영등포구 당산동1가(영등포청과시장_영등포역고가로_ 부근),5,5,126.9011572,37.52010599
384,영등포구,영등포구 영등포동7가(남부교육청앞 부근),4,4,126.9084828,37.52492488
385,영등포구,영등포구 당산동3가(영등포구청 부근),4,4,126.8977134,37.52702204
386,영등포구,영등포구 대림동(대림사거리 부근),4,5,126.9062025,37.48948035
387,영등포구,영등포구 신길동(썬프라자 부근),4,4,126.9082421,37.49678885
388,영등포구,영등포구 문래동3가(에이스하이테크시티에이스건설타 부근),3,3,126.9016389,37.51481052
389,영등포구,영등포구 신길동(대신시장 부근),3,3,126.9173767,37.51221038
390,영등포구,영등포구 영등포동8가(영등포중앙감리교회 부근),3,3,126.9057635,37.53118552
391,영등포구,영등포구 영등포동7가(영등포시장역 부근),3,3,126.9042569,37.52294303
392,동작구,동작구 상도동(장승빌딩 부근),8,9,126.9389476,37.50549389
393,동작구,동작구 상도동(성대시장 부근),8,9,126.9314834,37.50002153
394,동작구,동작구 상도1동(대림쇼핑센타 부근),7,7,126.9468254,37.50456547
395,동작구,동작구 상도동(가든주택 부근),4,4,126.9433887,37.49560314
396,동작구,동작구 사당동(이수역 부근),3,3,126.9818316,37.48543043
397,관악구,관악구 봉천동(신우빌딩 부근),7,8,126.9410652,37.48304806
398,관악구,관악구 봉천동(은천삼거리 부근),7,10,126.9566487,37.48559123
399,관악구,관악구 봉천동(낙성대입구 부근),5,5,126.9605612,37.47819165
400,관악구,관악구 봉천동(당곡사거리 부근),5,5,126.9272248,37.48907322
401,관악구,관악구 봉천동(서울대입구역_관악로_진출_2 부근),5,5,126.9527328,37.48187421
402,관악구,관악구 봉천동(까치고개_인현길_진출 부근),5,5,126.9664007,37.47447677
403,관악구,관악구 신림동(신림교(북단) 부근),5,5,126.9288759,37.48204958
404,관악구,관악구 봉천동(조강빌딩 부근),5,5,126.9439501,37.47976308
405,관악구,관악구 신림동(트윈타워1 부근),4,4,126.9227755,37.48678247
406,관악구,관악구 신림동(우림시장 부근),4,4,126.9198927,37.47067574
407,관악구,관악구 신림동(신본교(남단) 부근),4,4,126.9349896,37.47733865
408,관악구,관악구 신림동(양지빌딩 부근),4,5,126.914229,37.48220591
409,관악구,관악구 봉천동(현대시장 부근),3,6,126.9469134,37.48705681
410,관악구,관악구 봉천동(관악구청 부근),3,3,126.9520428,37.47768284
411,서초구,서초구 서초동(강남역_서초로_진출 부근),3,3,127.0270112,37.49764941
412,서초구,서초구 서초동(무지개아파트 부근),3,3,127.0246752,37.48726569
413,강남구,강남구 삼성동(삼릉공원 부근),4,5,127.0436387,37.51101083
414,강남구,강남구 역삼동(삼호아파트(서초구) 부근),4,4,127.0255563,37.50143003
415,강남구,강남구 수서동(수서역_국가지원지방도32호선_진 부근),4,5,127.1018161,37.48770537
416,송파구,송파구 오금동(방이역 부근),4,4,127.1267687,37.50909713
417,송파구,송파구 가락동(GS마트입구 부근),4,4,127.1171967,37.49255739
418,송파구,송파구 오금동(오금현대아파트 부근),4,4,127.1259463,37.50310251
419,송파구,송파구 석촌동(석촌초교입구 부근),3,3,127.1067054,37.50089275
420,강동구,강동구 천호동(광진교앞 부근),5,5,127.1243724,37.54127484
421,강동구,강동구 길동(둔촌고교입구 부근),4,4,127.1449141,37.53529233
422,강동구,강동구 길동(동우빌딩-국민은행 부근),4,5,127.1388974,37.53509396
423,강동구,강동구 명일동(명일역 부근),4,4,127.1427749,37.55149825
424,강동구,강동구 천호동(현대타워 부근),4,4,127.1319009,37.53635822
425,강동구,강동구 성내동(삼성A상가 부근),4,4,127.12729,37.53166962
426,강동구,강동구 천호동(천호초교입구 부근),3,3,127.1342588,37.54646719
427,종로구,종로구 관수동(종로3가 부근),10,11,126.9910312,37.5701934
428,종로구,종로구 숭인동(황학교(북단)_난계로_진출_1 부근),7,7,127.0232695,37.57344433
429,종로구,종로구 숭인동(영도교(남단) 부근),5,5,127.0188144,37.57110641
430,종로구,종로구 낙원동(낙원상가 부근),5,5,126.988593,37.5726632
431,종로구,종로구 효제동(율곡로-충효길진출로 부근),4,4,127.0057275,37.57469211
432,종로구,종로구 경운동(안국동사거리_율곡로_진출_1 부근),3,5,126.9838713,37.57578155
433,종로구,종로구 창신동(박민규이빈후과 부근),3,3,127.0154225,37.57691614
434,중구,중구 봉래동2가(동자로터리_한강로_진입 부근),7,7,126.9725531,37.5551638
435,중구,중구 신당동(약수역_동호로_진입_1 부근),7,7,127.011645,37.55378077
436,중구,중구 남창동(신세계백화점(정문) 부근),6,6,126.9779795,37.5595115
437,중구,중구 신당동(기업은행성동지점 부근),6,7,127.0209162,37.56542375
438,중구,중구 산림동(남강빌딩 부근),4,4,126.9978307,37.56799224
439,중구,중구 충무로3가(호운빌딩 부근),4,5,126.9930844,37.56264414
440,중구,중구 의주로2가(염천교 부근),3,3,126.9711396,37.55960047
441,용산구,용산구 후암동(후암시장 부근),5,5,126.9775449,37.54979579
442,용산구,용산구 용산동3가(삼각지역 부근),5,5,126.9742048,37.53524852
443,용산구,용산구 보광동(81번종점 부근),4,5,126.9999392,37.52699527
444,용산구,용산구 갈월동(항강로-청파1로진출로 부근),3,3,126.9716871,37.54941769
445,용산구,용산구 남영동(숙대입구역 부근),3,3,126.9720653,37.54510134
446,성동구,성동구 마장동(마장현대아파트 부근),6,6,127.0419625,37.57047832
447,성동구,성동구 도선동(홍익동123빌딩 부근),5,5,127.0357599,37.56617275
448,성동구,성동구 행당동(왕십리역_왕십리길_진입_1 부근),5,5,127.0349228,37.5614499
449,성동구,성동구 금호동3가(금남시장 부근),5,5,127.0219156,37.54822227
450,성동구,성동구 금호동1가(논골사거리 부근),3,3,127.0249054,37.55670139
451,성동구,성동구 상왕십리동(상왕십리역 부근),3,3,127.0301342,37.56415242
452,성동구,성동구 성수동2가(성수사거리 부근),3,3,127.0636974,37.54224813
453,성동구,성동구 금호동1가(응봉현대아파트 부근),3,3,127.029921,37.5495247
454,성동구,성동구 옥수동(옥수동노인정 부근),3,3,127.0172486,37.54139243
455,광진구,광진구 중곡동(광제사약국 부근),5,5,127.0818212,37.56469263
456,광진구,광진구 구의동(영화사입구삼거리 부근),4,4,127.0932041,37.55503192
457,동대문구,동대문구 제기동(우리은행청량리중앙지점 부근),13,13,127.0413888,37.57906448
458,동대문구,동대문구 청량리동(청량리역_홍릉길_진입_1 부근),8,8,127.0449967,37.58136815
459,동대문구,동대문구 제기동(용두교앞 부근),6,6,127.0346189,37.57819993
460,동대문구,동대문구 이문동(사슴약국 부근),5,5,127.0620435,37.60082174
461,동대문구,동대문구 전농동(전농동사거리_전농로_진입_2 부근),5,5,127.0576006,37.57712361
462,동대문구,동대문구 제기동(양지장여관 부근),4,4,127.0372438,37.58821641
463,동대문구,동대문구 휘경동(외대앞역지하차도(동측) 부근),4,4,127.0642161,37.594819
464,동대문구,동대문구 답십리동(답십리사거리 부근),4,4,127.0580523,37.57277379
465,동대문구,동대문구 이문동(이문동우편취급소 부근),4,4,127.0620344,37.60490212
466,동대문구,동대문구 이문동(우영목욕탕 부근),3,3,127.0584606,37.59355487
467,동대문구,동대문구 장안동(동양빌딩 부근),3,3,127.068667,37.56762327
468,동대문구,동대문구 전농동(전농1동사무소 부근),3,3,127.0503325,37.57922324
469,중랑구,중랑구 상봉동(부국병원 부근),7,7,127.085857,37.59456224
470,중랑구,중랑구 묵동(묵동성심의원 부근),5,5,127.0794449,37.61698306
471,중랑구,중랑구 중화동(한미은행 부근),5,5,127.0779013,37.59436628
472,중랑구,중랑구 면목동(용마한신아파트 부근),3,3,127.0934016,37.58200566
473,중랑구,중랑구 신내동(중랑구청사거리 부근),3,3,127.095603,37.60704767
474,중랑구,중랑구 중화동(중흥초교 부근),3,3,127.0836753,37.60187349
475,중랑구,중랑구 면목동(면목2동사거리_일반국도3호선_진 부근),3,3,127.0799854,37.58757903
476,성북구,성북구 길음동(길음뉴타운 상가동 부근),7,7,127.022809,37.60379238
477,성북구,성북구 장위동(중고재활용센타 부근),6,6,127.0493605,37.61674852
478,성북구,성북구 돈암동(서경대입구 부근),6,6,127.0143063,37.60354526
479,성북구,성북구 동선동4가(엔젤오피스텔 부근),4,4,127.0194195,37.59465293
480,성북구,성북구 종암동(종암동 근린생활시설 부근),4,4,127.0342878,37.59926167
481,성북구,성북구 삼선동1가(한성대입구역_동소문로_진입_1 부근),4,6,127.0063748,37.58843981
482,성북구,성북구 하월곡동(원조산천칡냉면 부근),3,3,127.0408377,37.60127383
483,성북구,성북구 장위동(신한은행(장위지점) 부근),3,3,127.0516347,37.60988623
484,강북구,강북구 미아동(삼성생명 부근),9,10,127.0264765,37.62539007
485,강북구,강북구 미아동(솔샘빌딩 부근),8,8,127.0290874,37.61894702
486,강북구,강북구 수유동(북부안식일교회 부근),5,5,127.0179992,37.62868179
487,강북구,강북구 수유동(우이초등교앞 부근),5,7,127.0169699,37.64105117
488,강북구,강북구 미아동(목화빌라 부근),4,5,127.0249745,37.62957536
489,강북구,강북구 번동(강북보건소 부근),4,4,127.0390573,37.63285102
490,강북구,강북구 번동(강북유니온빌딩앞 부근),4,4,127.0427675,37.628291
491,강북구,강북구 미아동(유봉빌딩 부근),4,4,127.0309197,37.61408708
492,강북구,강북구 미아동(금강빌딩 부근),4,4,127.0154568,37.61932388
493,강북구,강북구 번동(용빌딩 부근),3,3,127.0342793,37.62624874
494,강북구,강북구 수유동(4.19탑 부근),3,5,127.0116265,37.64763027
495,강북구,강북구 미아동(삼양시장 부근),3,3,127.0196519,37.62487581
496,도봉구,도봉구 도봉동(신도봉사거리 부근),5,7,127.0440307,37.67134412
497,도봉구,도봉구 창동(남대문약국 부근),4,5,127.0379363,37.63758739
498,도봉구,도봉구 쌍문동(도봉전화국 부근),4,4,127.0354665,37.64797718
499,도봉구,도봉구 도봉동(극동쌍용아파트 부근),3,3,127.0273367,37.65325546
500,노원구,노원구 하계동(노원소방서 부근),4,4,127.0725384,37.63797555
501,노원구,노원구 공릉동(안성민치과의원 부근),4,4,127.0761316,37.62347741
502,노원구,노원구 상계동(마들역 부근),3,3,127.0572481,37.6644294
503,노원구,노원구 상계동(상계9동사무소 부근),3,3,127.0642186,37.66468984
504,은평구,은평구 응암동(증산손칼국수 부근),5,5,126.9127686,37.58773289
505,은평구,은평구 응암동(은현교회 부근),4,4,126.9157652,37.58596359
506,은평구,은평구 응암동(은평구청입구 부근),4,4,126.9261965,37.60045362
507,은평구,은평구 불광동(연서로-연천초교길진출로 부근),4,4,126.9241676,37.62037203
508,은평구,은평구 응암동(연흥초등학교 부근),3,3,126.918788,37.589996
509,은평구,은평구 갈현동(하나은행연신내지점 부근),3,3,126.9182577,37.61606993
510,은평구,은평구 불광동(연신초교삼거리 부근),3,3,126.9289413,37.62497761
511,은평구,은평구 증산동(증산역 부근),3,6,126.9098727,37.58420524
512,은평구,은평구 신사동(신사동고개_은평로_진입 부근),3,3,126.9111758,37.59816511
513,은평구,은평구 대조동(우성정육점 부근),3,3,126.9224369,37.61453477
514,은평구,은평구 녹번동(역촌역 부근),3,3,126.922624,37.60644127
515,은평구,은평구 갈현동(예원피아노 부근),3,3,126.9132659,37.61547942
516,서대문구,서대문구 홍제동(서부빌딩 부근),8,9,126.9446433,37.58809283
517,서대문구,서대문구 홍은동(홍은사거리_홍은중앙길_진입 부근),6,6,126.9418859,37.59158533
518,서대문구,서대문구 홍제동(충만한교회 부근),6,6,126.9478149,37.5936072
519,서대문구,서대문구 북아현동(SC제일은행 부근),4,4,126.9558144,37.56199151
520,서대문구,서대문구 북가좌동(고려가정의학과의원 부근),3,3,126.9138172,37.5819935
521,서대문구,서대문구 현저동(독립문_의주로_진출_2 부근),3,3,126.9598261,37.57248357
522,마포구,마포구 서교동(홍대입구역 부근),7,8,126.921492,37.55504297
523,마포구,마포구 망원동(상암교 부근),3,4,126.8998361,37.56607371
524,마포구,마포구 연남동(로얄빌딩 부근),3,3,126.9201861,37.56435469
525,마포구,마포구 노고산동(신촌로터리_신촌로_진출 부근),3,4,126.9356611,37.55442523
526,양천구,양천구 신정동(신정네거리역 부근),7,7,126.8526799,37.52034425
527,양천구,양천구 신월동(샛별유치원 부근),6,7,126.8371329,37.5186359
528,양천구,양천구 신정동(목동9-10단지 부근),5,5,126.8615105,37.51652397
529,양천구,양천구 신정동(김약국 부근),4,4,126.8511469,37.51663445
530,양천구,양천구 목동(목동초등학교 부근),3,3,126.8711575,37.52304239
531,양천구,양천구 신월동(선주빌라 부근),3,3,126.8302811,37.53278828
532,강서구,강서구 화곡동(화곡사거리 부근),7,7,126.8469646,37.53062787
533,강서구,강서구 등촌동(KBS88체육관 부근),5,8,126.8485708,37.55733357
534,강서구,강서구 등촌동(가양5단지 부근),4,4,126.8516289,37.56291521
535,강서구,강서구 화곡동(목동사거리 부근),4,4,126.8618637,37.5321823
536,구로구,구로구 개봉동(배남준치과의원앞 부근),5,5,126.8561968,37.48821573
537,구로구,구로구 구로동(구로초등교 부근),5,8,126.8828389,37.49513222
538,구로구,구로구 개봉동(개봉역 부근),5,5,126.8574038,37.49353647
539,구로구,구로구 가리봉동(햇살무리예능선교원 부근),5,5,126.8870318,37.48236349
540,구로구,구로구 구로동(기업은행구로북지점 부근),4,4,126.8911019,37.49643575
541,구로구,구로구 구로동(영서중 부근),4,4,126.8913531,37.48953299
542,구로구,구로구 구로동(구로4동우체국 부근),4,4,126.8841938,37.49010824
543,구로구,구로구 궁동(수궁동사무소입구삼거리 부근),4,5,126.8326149,37.49331788
544,구로구,구로구 오류동(시티월드앞 부근),3,4,126.8401157,37.49429625
545,구로구,구로구 오류동((주)유천인바이트 부근),3,3,126.8447952,37.493757
546,금천구,금천구 독산동(박재영과위원 부근),6,6,126.9020948,37.4682819
547,금천구,금천구 시흥동(장혁빌딩 부근),4,4,126.9053863,37.4574838
548,영등포구,영등포구 영등포동(영등포역고가차도(남측) 부근),6,6,126.9080208,37.51395653
549,영등포구,영등포구 영등포동6가(영등포시장앞 부근),5,5,126.905031,37.52100571
550,영등포구,영등포구 도림동(도림초등학교 부근),4,4,126.9071243,37.50940671
551,영등포구,영등포구 양평동2가(정진한의원 부근),3,3,126.8854958,37.52216182
552,영등포구,영등포구 신길동(엔-씨티오피스텔_노량진로_진입 부근),3,3,126.9182864,37.51462032
553,영등포구,영등포구 대림동(영등포구청 부근),2,2,126.8992835,37.52704012
554,동작구,동작구 대방동(상도3동주민센터 부근),7,10,126.9306857,37.50005749
555,동작구,동작구 상도동(상도지구대 부근),6,6,126.9395385,37.50426619
556,동작구,동작구 상도동(명수대상가 부근),5,5,126.9622062,37.50759722
557,동작구,동작구 노량진동(성애병원입구 부근),4,4,126.9247748,37.51094516
558,관악구,관악구 봉천동(현대시장입구 부근),5,5,126.9476158,37.48256432
559,관악구,관악구 봉천동(관악프라자 부근),5,5,126.9545164,37.48371206
560,관악구,관악구 신림동(뿌리약국 부근),4,4,126.9188793,37.47396485
561,관악구,관악구 신림동(봉림교(남단) 부근),4,6,126.9247634,37.48349249
562,관악구,관악구 봉천동(신우빌딩 부근),4,4,126.9409175,37.4829758
563,관악구,관악구 신림동(관악구-동작구경계(7) 부근),4,4,126.9129251,37.48736855
564,관악구,관악구 신림동(유완약국 부근),4,4,126.930179,37.46684995
565,관악구,관악구 봉천동(봉천고개 부근),3,3,126.9567508,37.4906387
566,관악구,관악구 신림동(신림우방아파트 부근),3,3,126.9175268,37.48940497
567,관악구,관악구 봉천동(보라매공원 부근),3,3,126.9267729,37.49231486
568,관악구,관악구 봉천동(조강빌딩 부근),3,3,126.9447742,37.47943863
569,관악구,관악구 봉천동(한독빌딩 부근),3,3,126.9476419,37.48678857
570,서초구,서초구 서초동(양재지하차도(서측) 부근),4,4,127.0317963,37.48491791
571,서초구,서초구 잠원동(반포쇼핑센타 부근),3,4,127.0040543,37.50652745
572,강남구,강남구 논현동(청하빌딩 부근),5,5,127.0238584,37.50769958
573,강남구,강남구 개포동(수서경찰서 부근),3,3,127.0763986,37.49249477
574,송파구,송파구 잠실동(송파구청 부근),4,6,127.1065153,37.51529061
575,송파구,송파구 가락동(금호아파트 부근),4,4,127.1163493,37.49520258
576,송파구,송파구 가락동(GS마트입구 부근),3,3,127.1163063,37.49157129
577,강동구,강동구 성내동(산경빌딩 부근),7,7,127.127708,37.53720129
578,강동구,강동구 길동(마루빌딩 부근),3,3,127.1399702,37.53749103
579,종로구,종로구 종로2가(종로3가 부근),9,12,126.9913097,37.57051653
580,종로구,종로구 낙원동(하나로빌딩 부근),7,7,126.9869781,37.5719975
581,종로구,종로구 숭인동(영도교(남단) 부근),6,7,127.0186342,37.57242433
582,종로구,종로구 창신동(동대문로터리 부근),5,5,127.0111107,37.57178171
583,종로구,종로구 종로5가(종로6가 부근),5,5,127.0048377,37.57112265
584,종로구,종로구 창신동(준남빌딩 부근),4,4,127.015538,37.57549877
585,중구,중구 남대문로5가(동자로터리_한강로_진입 부근),6,7,126.9722753,37.55493928
586,중구,중구 신당동(약수역_다산로_진출_1 부근),5,12,127.0095495,37.55312371
587,중구,중구 서소문동(제일화재해상보험(주)_서소문로_ 부근),2,2,126.9752586,37.56362111
588,용산구,용산구 효창동(효창공원앞역 부근),4,4,126.9617208,37.5400423
589,성동구,성동구 성수동2가(성수쇼핑센타 부근),4,4,127.0549399,37.54713058
590,성동구,성동구 용답동(답십리역 부근),4,4,127.0534008,37.56419063
591,성동구,성동구 응봉동(응봉삼거리 부근),3,3,127.0342644,37.55464031
592,성동구,성동구 금호동3가(주택은행금호동지점 부근),3,3,127.0196603,37.54834267
593,성동구,성동구 성수동1가(뚝섬역 부근),3,3,127.0445321,37.54700827
594,성동구,성동구 성수동1가(응봉교_광나룻길_진출_1 부근),3,3,127.0361045,37.54651079
595,성동구,성동구 행당동(무학여고앞 부근),3,3,127.0338321,37.55824654
596,성동구,성동구 금호동3가(왕십리역_왕십리역길_진출_1 부근),3,3,127.0362744,37.56108236
597,성동구,성동구 마장동(도선사거리_마장로_진입_1 부근),2,2,127.0374551,37.56588189
598,광진구,광진구 중곡동(용마사거리 부근),3,3,127.0829505,37.56186741
599,동대문구,동대문구 제기동(성바오로병원앞 부근),15,16,127.0419829,37.579994
600,동대문구,동대문구 용두동(경동시장 부근),12,14,127.0383295,37.57824298
601,동대문구,동대문구 청량리동(옥치과의원 부근),8,8,127.0456734,37.58042964
602,동대문구,동대문구 전농동(전농동사거리_사가정길_진입_2 부근),8,10,127.0572617,37.57751265
603,동대문구,동대문구 제기동(양지장여관 부근),7,8,127.0374455,37.58789792
604,동대문구,동대문구 휘경동(백합빌딩 부근),6,6,127.0578202,37.59007783
605,동대문구,동대문구 신설동(황학교(북단)_난계로_진출_1 부근),5,5,127.0245816,37.57289422
606,동대문구,동대문구 이문동(사슴약국 부근),4,4,127.0615993,37.59927119
607,동대문구,동대문구 장안동(장안동우리은행 부근),4,4,127.0683697,37.56530595
608,동대문구,동대문구 이문동(휘경성모의원 부근),4,4,127.0623491,37.59558156
609,동대문구,동대문구 용두동(홍명약국 부근),4,5,127.0413198,37.57556844
610,동대문구,동대문구 전농동(전농굴다리 부근),4,4,127.0452597,37.57698631
611,동대문구,동대문구 휘경동(중랑교(중랑로터리) 부근),3,3,127.0666924,37.59194535
612,중랑구,중랑구 신내동(상봉리빙프라자 부근),6,8,127.0973295,37.59924283
613,중랑구,중랑구 망우동(청광아파트 부근),4,5,127.1042683,37.60067156
614,중랑구,중랑구 망우동(능산지하차도(남측) 부근),4,5,127.1004251,37.60177913
615,중랑구,중랑구 망우동(E-마트 부근),4,5,127.0929958,37.59620949
616,중랑구,중랑구 망우동(동원사거리 부근),3,3,127.0934617,37.58970337
617,중랑구,중랑구 중화동(성은교회앞 부근),3,4,127.077425,37.60332046
618,성북구,성북구 동선동2가(돈암동천주교회 부근),9,9,127.0168462,37.59076185
619,성북구,성북구 정릉동(정릉지구대 부근),6,6,127.0109916,37.60605044
620,성북구,성북구 길음동(길음역로터리 부근),5,5,127.0243202,37.60388235
621,성북구,성북구 종암동(종암동 근린생활시설 부근),5,5,127.0345756,37.5986132
622,성북구,성북구 장위동(그린빌아파트 부근),4,6,127.0424812,37.61761737
623,성북구,성북구 석관동(석관1동로터리_석계길_진입_1 부근),4,5,127.0637813,37.61159416
624,성북구,성북구 장위동(장위동우체국 부근),4,4,127.0552789,37.61245983
625,성북구,성북구 동소문동6가(기분좋은날 부근),4,4,127.013816,37.59247727
626,성북구,성북구 장위동(장위초교 부근),4,4,127.050137,37.61346693
